"","STOP_FRISK_DOM","STOP_FRISK_TIME_MINUTES","MONTH2","DAY2","STOP_WAS_INITIATED","ISSUING_OFFICER_RANK","SUPERVISING_OFFICER_RANK","JURISDICTION_DESCRIPTION","OBSERVED_DURATION_MINUTES","SUSPECTED_CRIME_DESCRIPTION","STOP_DURATION_MINUTES","OFFICER_EXPLAINED_STOP_FLAG","OTHER_PERSON_STOPPED_FLAG","OFFICER_IN_UNIFORM_FLAG","ID_CARD_IDENTIFIES_OFFICER_FLAG","SHIELD_IDENTIFIES_OFFICER_FLAG","VERBAL_IDENTIFIES_OFFICER_FLAG","FRISKED_FLAG","SEARCHED_FLAG","OTHER_CONTRABAND_FLAG","FIREARM_FLAG","KNIFE_CUTTER_FLAG","OTHER_WEAPON_FLAG","WEAPON_FOUND_FLAG","PHYSICAL_FORCE_CEW_FLAG","PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG","PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG","PHYSICAL_FORCE_OC_SPRAY_USED_FLAG","PHYSICAL_FORCE_OTHER_FLAG","PHYSICAL_FORCE_RESTRAINT_USED_FLAG","PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG","PHYSICAL_FORCE_WEAPON_IMPACT_FLAG","BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG","BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG","SUSPECTS_ACTIONS_CASING_FLAG","SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG","SUSPECTS_ACTIONS_DECRIPTION_FLAG","SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG","SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG","SUSPECTS_ACTIONS_LOOKOUT_FLAG","SUSPECTS_ACTIONS_OTHER_FLAG","SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG","SEARCH_BASIS_ADMISSION_FLAG","SEARCH_BASIS_CONSENT_FLAG","SEARCH_BASIS_HARD_OBJECT_FLAG","SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG","SEARCH_BASIS_OTHER_FLAG","SEARCH_BASIS_OUTLINE_FLAG","DEMEANOR_OF_PERSON_STOPPED","SUSPECT_REPORTED_AGE","SUSPECT_SEX","SUSPECT_RACE_DESCRIPTION","SUSPECT_HEIGHT","SUSPECT_WEIGHT","SUSPECT_BODY_BUILD_TYPE","SUSPECT_EYE_COLOR","SUSPECT_HAIR_COLOR","STOP_LOCATION_PRECINCT","SUSPECT_ARRESTED_FLAG"
"2354",13,870,"February","Monday","Based_on_Radio_Run","POF","LT","PSB",1,"GRAND_LARCENY_AUTO",5,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","GRAND LARCENY AUTO",50,"MALE","BLACK",6,180,"MED","BRO","BLK",66,"N"
"2355",21,893,"April","Friday","Based_on_Self_Initiated","POF","SGT","PSB",1,"CRIMINAL_MISCHIEF",5,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","EXCITED",14,"MALE","BLACK",5.8,170,"THN","BRO","BLK",110,"N"
"2356",8,875,"April","Saturday","Based_on_Self_Initiated","POM","SGT","PSB",2,"ROBBERY",3,"Y","Y","N","N","S","V","Y","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","ROBBERY",18,"MALE","WHITE_HISPANIC",5.6,200,"HEA","BLK","BRO",60,"Y"
"2357",8,875,"April","Saturday","Based_on_Self_Initiated","POM","SGT","PSB",2,"ROBBERY",3,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","ROBBERY",18,"MALE","BLACK",5.7,180,"THN","BRO","BLK",60,"N"
"2358",8,875,"April","Saturday","Based_on_Self_Initiated","POM","SGT","PSB",2,"ROBBERY",3,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","ROBBERY",18,"MALE","BLACK",5.6,150,"THN","BRO","BLK",60,"N"
"2359",8,875,"April","Saturday","Based_on_Self_Initiated","POM","SGT","PSB",2,"ROBBERY",3,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","ROBBERY",19,"MALE","BLACK",5.6,150,"THN","BRO","BLK",60,"N"
"2360",8,875,"April","Saturday","Based_on_Self_Initiated","POM","SGT","PSB",2,"ROBBERY",3,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","ROBBERY",19,"MALE","BLACK",5.6,150,"THN","BRO","BLK",60,"N"
"2361",20,907,"March","Monday","Based_on_Radio_Run","POM","SGT","PSB",1,"ROBBERY",5,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","ROBBERY",15,"MALE","BLACK_HISPANIC",5.7,140,"MED","BRO","BLK",71,"N"
"2362",20,905,"March","Monday","Based_on_Radio_Run","POM","SGT","PSB",2,"ROBBERY",5,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","ROBBERY",15,"MALE","BLACK",5.8,140,"THN","BRO","BLK",71,"N"
"2363",10,880,"April","Monday","Based_on_Radio_Run","POF","LT","PSB",1,"AUTO_STRIPPIG",1,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","CALM",44,"MALE","WHITE",5.8,200,"MED","BRO","BLK",123,"N"
"2364",15,835,"September","Friday","Based_on_Self_Initiated","POM","SGT","Transit",1,"CPW",5,"Y","N","Y","N","N","N","Y","Y","N","N","Y","N","Y","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","Y","Y","Y","Y","N","N","EASY GOING",36,"MALE","WHITE_HISPANIC",5.6,171,"THN","BRO","BLK",13,"Y"
"2365",9,985,"February","Thursday","Based_on_Radio_Run","POM","SGT","Housing",1,"OTHER",20,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","OTHER",16,"MALE","BLACK",4.11,100,"THN","BRO","BLK",25,"N"
"2366",9,985,"February","Thursday","Based_on_Radio_Run","POM","SGT","PSB",1,"OTHER",20,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","OTHER",16,"MALE","WHITE_HISPANIC",5.9,150,"MED","BLK","BRO",25,"N"
"2367",9,985,"February","Thursday","Based_on_Radio_Run","POM","SGT","Housing",1,"OTHER",20,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","OTHER",16,"MALE","WHITE_HISPANIC",5.9,150,"MED","BLK","BRO",25,"N"
"2368",10,880,"April","Monday","Based_on_Radio_Run","POF","LT","PSB",1,"AUTO_STRIPPIG",1,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","CALM",23,"MALE","WHITE",5.7,300,"HEA","BRO","BRO",123,"N"
"2369",21,906,"March","Tuesday","Based_on_C_W_on_Scene","SGT","SGT","PSB",1,"OTHER",5,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","Y","Y","N","N","N","N","Y","N","N","N","N","Y","N","OTHER",52,"MALE","BLACK",6.2,200,"MED","BRO","BLK",10,"N"
"2370",21,906,"March","Tuesday","Based_on_C_W_on_Scene","POF","SGT","PSB",1,"OTHER",15,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","OTHER",79,"MALE","BLACK",5.9,160,"MED","BRO","BLK",10,"N"
"2371",18,907,"April","Tuesday","Based_on_Radio_Run","POM","SGT","Housing",2,"CPW",3,"Y","N","Y","N","N","N","Y","Y","N","N","Y","N","Y","N","N","Y","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","Y","N","Y","N","N","N","UPSET",31,"MALE","BLACK",5.5,155,"THN","BRO","BLK",78,"Y"
"2372",26,795,"July","Wednesday","Based_on_Self_Initiated","DT3","LT","PSB",1,"ASSAULT",3,"Y","N","N","N","S","V","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","QUESTIONED THE REASONING OF STOP, EXPLAINED AND SH",33,"MALE","BLACK",6.2,200,"THN","BRO","BLK",1,"N"
"2373",21,843,"July","Friday","Based_on_Radio_Run","POF","SGT","PSB",1,"CPW",15,"Y","N","N","N","S","V","Y","Y","N","N","N","N","N","N","N","Y","N","N","Y","N","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","CPW",21,"MALE","BLACK",6.1,160,"MED","BRO","BLK",19,"Y"
"2374",1,900,"February","Wednesday","Based_on_C_W_on_Scene","POM","SGT","PSB",1,"GRAND_LARCENY",30,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","GRAND LARCENY",39,"MALE","WHITE_HISPANIC",5.9,190,"MED","BRO","BLK",114,"N"
"2375",11,845,"June","Sunday","Based_on_C_W_on_Scene","POF","SGT","PSB",0,"PETIT_LARCENY",24,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","STARTLED",54,"FEMALE","BLACK",5.6,160,"MED","BRO","XXX",13,"N"
"2376",22,850,"October","Sunday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",5,"Y","N","Y","N","N","N","Y","Y","Y","N","N","N","N","N","N","Y","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","UPSET",18,"MALE","BLACK",5.9,150,"THN","BRO","BLK",32,"N"
"2377",5,881,"May","Friday","Based_on_Radio_Run","POM","SGT","PSB",10,"CPW",7,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","CPW",48,"MALE","BLACK",5.7,180,"MED","BRO","BLK",107,"N"
"2378",7,850,"June","Wednesday","Based_on_Self_Initiated","POF","SGT","PSB",0,"CPW",9,"Y","N","Y","N","N","N","Y","Y","N","N","Y","N","Y","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","Y","N","N","CPW",35,"MALE","BLACK_HISPANIC",6,295,"U","BRO","BLK",13,"Y"
"2379",18,900,"April","Tuesday","Based_on_Radio_Run","POM","LT","PSB",5,"PETIT_LARCENY",10,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","PETIT LARCENY",39,"FEMALE","BLACK",5.3,160,"MED","BLK","BLK",41,"N"
"2380",17,860,"April","Monday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",5,"Y","N","Y","N","N","N","Y","Y","N","N","Y","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","SURPRISE",20,"MALE","BLACK_HISPANIC",5.9,165,"THN","BRO","BLK",41,"Y"
"2381",5,840,"October","Thursday","Based_on_Self_Initiated","POM","SGT","PSB",2,"RECKLESS_ENDANGERMENT",1,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","UNDERSTANDING",27,"MALE","BLACK",6.2,180,"MED","BRO","BLK",88,"N"
"2382",2,890,"April","Sunday","Based_on_C_W_on_Scene","POM","SGT","PSB",1,"GRAND_LARCENY_AUTO",20,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","Y","N","Y","N","Y","Y","N","N","N","N","N","N","NERVOUS",18,"MALE","WHITE_HISPANIC",5.5,190,"MED","BRO","BRO",34,"N"
"2383",15,890,"August","Tuesday","Based_on_Radio_Run","POM","LT","Housing",1,"PETIT_LARCENY",5,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","PETIT LARCENY",44,"FEMALE","WHITE_HISPANIC",5.5,110,"THN","BRO","BLK",7,"Y"
"2384",15,860,"May","Monday","Based_on_Radio_Run","POF","SGT","PSB",1,"ROBBERY",2,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","ROBBERY",21,"MALE","WHITE",6.8,190,"THN","BRO","BLK",112,"N"
"2385",12,890,"September","Tuesday","Based_on_Self_Initiated","POF","POF","Housing",1,"CPW",3,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","CPW",22,"MALE","BLACK_HISPANIC",5.5,150,"THN","BLK","BLK",40,"Y"
"2386",2,1008,"January","Monday","Based_on_Radio_Run","POM","SGT","PSB",1,"ROBBERY",5,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","UPSET",30,"MALE","BLACK",6.2,200,"HEA","BRO","BLK",79,"N"
"2387",25,925,"November","Saturday","Based_on_C_W_on_Scene","POM","SGT","PSB",1,"CRIMINAL_MISCHIEF",6,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","CRIMINAL MISCHIEF",35,"MALE","BLACK_HISPANIC",5.11,200,"MED","BRO","BLK",24,"N"
"2388",18,918,"February","Saturday","Based_on_Self_Initiated","POM","SSA","PSB",5,"BURGLARY",2,"Y","N","N","N","S","V","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","BURGLARY",25,"MALE","BLACK",6,165,"THN","BRO","BLK",13,"N"
"2389",7,900,"February","Tuesday","Based_on_Self_Initiated","POM","SSA","PSB",15,"BURGLARY",5,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","CALM",40,"MALE","WHITE_HISPANIC",5.9,160,"THN","BRO","BLK",66,"N"
"2390",7,900,"February","Tuesday","Based_on_Self_Initiated","POM","SSA","PSB",15,"BURGLARY",5,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","CALM",56,"MALE","WHITE_HISPANIC",5.9,190,"MED","BRO","BLK",66,"N"
"2391",2,900,"April","Sunday","Based_on_Radio_Run","POM","LT","PSB",1,"AUTO_STRIPPIG",10,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","CALM",30,"MALE","WHITE_HISPANIC",5.1,175,"MED","BRO","BRO",49,"N"
"2392",2,861,"August","Wednesday","Based_on_Radio_Run","POF","SGT","PSB",1,"PETIT_LARCENY",5,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","UPSET",50,"MALE","BLACK",6.4,210,"U","BRO","BLD",90,"N"
"2393",8,970,"September","Friday","Based_on_C_W_on_Scene","POF","LT","PSB",0,"PETIT_LARCENY",11,"Y","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","PETIT LARCENY",19,"FEMALE","WHITE_HISPANIC",5.4,120,"THN","BRO","BLK",26,"Y"
"2394",8,970,"September","Friday","Based_on_C_W_on_Scene","POF","LT","PSB",5,"PETIT_LARCENY",11,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","PETIT LARCENY",16,"FEMALE","WHITE_HISPANIC",5.1,125,"MED","BRO","BLK",26,"N"
"2395",4,886,"May","Thursday","Based_on_C_W_on_Scene","POM","SGT","Transit",1,"GRAND_LARCENY",7,"Y","N","N","N","S","N","Y","Y","N","N","Y","N","Y","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","Y","N","N","Y","N","NERVOUS",30,"MALE","BLACK",5.1,230,"HEA","BRO","BLK",13,"N"
"2396",28,938,"January","Saturday","Based_on_C_W_on_Scene","POF","LT","PSB",1,"ASSAULT",5,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","Y","Y","N","N","N","Y","N","N","ASSAULT",24,"MALE","BLACK",6,200,"MED","BRO","BRO",69,"Y"
"2397",28,945,"January","Saturday","Based_on_Radio_Run","POF","SGT","PSB",1,"ASSAULT",2,"Y","N","Y","N","N","N","Y","Y","N","N","Y","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","NERVOUS",20,"MALE","BLACK",5.5,140,"MED","BRO","BLK",69,"Y"
"2398",26,938,"March","Sunday","Based_on_Self_Initiated","POM","SSA","PSB",30,"CPW",2,"Y","Y","Y","N","N","N","Y","Y","N","Y","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","CPW",26,"MALE","WHITE_HISPANIC",5.3,135,"MED","BRO","BLK",46,"Y"
"2399",26,938,"March","Sunday","Based_on_Self_Initiated","POM","SSA","PSB",1,"OTHER",2,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","OTHER",19,"MALE","WHITE_HISPANIC",5.8,160,"MED","BRO","BLK",46,"Y"
"2400",26,941,"March","Sunday","Based_on_Self_Initiated","POM","SSA","PSB",1,"OTHER",2,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","OTHER",24,"MALE","WHITE_HISPANIC",5.4,155,"MED","BRO","BLK",46,"Y"
"2401",24,925,"January","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",0,"BURGLARY",14,"Y","N","N","N","S","V","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","NERVOUS",25,"MALE","WHITE",5.9,150,"THN","BRO","BRO",112,"N"
"2402",4,880,"October","Wednesday","Based_on_Radio_Run","POF","LT","PSB",1,"CPW",5,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","CPW",48,"MALE","BLACK",5.8,160,"MED","BRO","BLK",24,"N"
"2403",19,883,"December","Tuesday","Based_on_Self_Initiated","POM","SGT","Housing",2,"CRIMINAL_TRESPASS",4,"Y","N","N","N","S","V","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","NERVOUS",47,"FEMALE","WHITE_HISPANIC",5.3,140,"MED","BRO","BLK",69,"Y"
"2404",4,885,"June","Sunday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",4,"Y","N","Y","N","N","N","Y","Y","N","N","Y","N","Y","N","N","N","N","N","N","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N","Y","N","N","Y","I-RATE",40,"MALE","BLACK",5.8,180,"MED",NA,"XXX",18,"N"
"2405",3,858,"April","Monday","Based_on_Radio_Run","POM","SGT","PSB",2,"OTHER",5,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","OTHER",20,"MALE","BLACK",6.1,180,"THN","BRO","BLK",77,"N"
"2406",1,915,"February","Wednesday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",15,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","CPW",46,"MALE","WHITE",6,250,"MED","BLU","BRO",104,"N"
"2407",23,920,"March","Thursday","Based_on_Self_Initiated","POF","SGT","Transit",1,"THEFT_OF_SERVICES",4,"Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","THEFT OF SERVICES",22,"MALE","BLACK",5.2,135,"MED","BRO","BLK",66,"Y"
"2408",27,905,"August","Sunday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",5,"Y","Y","Y","N","N","N","Y","N","N","N","Y","N","Y","N","N","Y","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","NORMAL",13,"MALE","BLACK",5.9,150,"MED","BRO","BLK",63,"N"
"2409",27,905,"August","Sunday","Based_on_Radio_Run","POF","SGT","PSB",1,"CPW",5,"Y","Y","Y","N","N","N","Y","Y","N","N","Y","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","NORMAL",15,"MALE","BLACK",5.9,160,"MED","BRO","BLK",63,"N"
"2410",27,905,"August","Sunday","Based_on_Radio_Run","POF","SGT","PSB",1,"CPW",5,"Y","Y","Y","N","N","N","Y","Y","N","N","Y","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","NORMAL",14,"MALE","BLACK",5.1,140,"THN","BRO","BLK",63,"N"
"2411",12,955,"February","Sunday","Based_on_Radio_Run","POM","LT","Housing",1,"ROBBERY",10,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","ROBBERY",33,"MALE","BLACK",5.1,180,"MED","BRO","BLK",60,"N"
"2412",20,899,"April","Thursday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",20,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","CPW",27,"FEMALE","BLACK",5.7,115,"THN","BRO","BLK",67,"N"
"2413",20,899,"April","Thursday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",20,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","CPW",23,"MALE","BLACK",5.11,230,"HEA","BRO","BLK",67,"N"
"2414",19,905,"February","Sunday","Based_on_Self_Initiated","POM","SGT","PSB",1,"ROBBERY",20,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","ROBBERY",37,"MALE","BLACK",6.2,215,"HEA","BRO","BLK",75,"N"
"2415",20,945,"February","Monday","Based_on_C_W_on_Scene","POM","SGT","Transit",1,"OTHER",7,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","OTHER",49,"MALE","WHITE_HISPANIC",5.7,170,"MED","BRO","GRY",13,"N"
"2416",24,905,"July","Monday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",5,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","CPW",19,"MALE","BLACK",5.8,190,"MED","BRO","BLK",48,"N"
"2417",24,905,"July","Monday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",5,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","CPW",19,"MALE","BLACK",6.1,200,"MED","BRO","BLK",48,"N"
"2418",25,915,"July","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",5,"ROBBERY",15,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","ROBBERY",27,"FEMALE","BLACK",6.1,180,"HEA","BRO","BLK",79,"N"
"2419",12,915,"November","Sunday","Based_on_Radio_Run","POM","SGT","PSB",0,"BURGLARY",15,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","NERVOUS",15,"MALE","BLACK",5.7,160,"MED","BRO","BLK",73,"N"
"2420",12,615,"November","Sunday","Based_on_Radio_Run","POM","SGT","PSB",0,"BURGLARY",15,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","NERVOUS",15,"MALE","BLACK",5.7,170,"HEA","BRO","BLK",73,"N"
"2421",12,915,"November","Sunday","Based_on_Radio_Run","POM","SGT","PSB",0,"BURGLARY",15,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","NERVOUS",16,"MALE","BLACK",6.6,160,"MED","BRO","BLK",73,"N"
"2422",5,929,"March","Sunday","Based_on_Radio_Run","POF","SGT","PSB",1,"ROBBERY",10,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","ROBBERY",29,"MALE","BLACK",5.8,150,"THN","BRO","BLK",69,"N"
"2423",26,780,"April","Wednesday","Based_on_Radio_Run","POM","SGT","PSB",1,"ASSAULT",10,"Y","N","N","N","S","V","Y","Y","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","Y","N","N","N","Y","N","N","Y","N","N","N","N","IRATE, COMBATIVE",18,"MALE","BLACK",6,160,"THN","BRO","BLN",20,"N"
