"","STOP_FRISK_DOM","STOP_FRISK_TIME_MINUTES","MONTH2","DAY2","STOP_WAS_INITIATED","ISSUING_OFFICER_RANK","SUPERVISING_OFFICER_RANK","JURISDICTION_DESCRIPTION","OBSERVED_DURATION_MINUTES","SUSPECTED_CRIME_DESCRIPTION","STOP_DURATION_MINUTES","OFFICER_EXPLAINED_STOP_FLAG","OTHER_PERSON_STOPPED_FLAG","OFFICER_IN_UNIFORM_FLAG","ID_CARD_IDENTIFIES_OFFICER_FLAG","SHIELD_IDENTIFIES_OFFICER_FLAG","VERBAL_IDENTIFIES_OFFICER_FLAG","FRISKED_FLAG","SEARCHED_FLAG","OTHER_CONTRABAND_FLAG","FIREARM_FLAG","KNIFE_CUTTER_FLAG","OTHER_WEAPON_FLAG","WEAPON_FOUND_FLAG","PHYSICAL_FORCE_CEW_FLAG","PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG","PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG","PHYSICAL_FORCE_OC_SPRAY_USED_FLAG","PHYSICAL_FORCE_OTHER_FLAG","PHYSICAL_FORCE_RESTRAINT_USED_FLAG","PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG","PHYSICAL_FORCE_WEAPON_IMPACT_FLAG","BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG","BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG","SUSPECTS_ACTIONS_CASING_FLAG","SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG","SUSPECTS_ACTIONS_DECRIPTION_FLAG","SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG","SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG","SUSPECTS_ACTIONS_LOOKOUT_FLAG","SUSPECTS_ACTIONS_OTHER_FLAG","SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG","SEARCH_BASIS_ADMISSION_FLAG","SEARCH_BASIS_CONSENT_FLAG","SEARCH_BASIS_HARD_OBJECT_FLAG","SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG","SEARCH_BASIS_OTHER_FLAG","SEARCH_BASIS_OUTLINE_FLAG","DEMEANOR_OF_PERSON_STOPPED","SUSPECT_REPORTED_AGE","SUSPECT_SEX","SUSPECT_RACE_DESCRIPTION","SUSPECT_HEIGHT","SUSPECT_WEIGHT","SUSPECT_BODY_BUILD_TYPE","SUSPECT_EYE_COLOR","SUSPECT_HAIR_COLOR","STOP_LOCATION_PRECINCT","SUSPECT_ARRESTED_FLAG"
"1546",31,1170,"March","Friday","Based_on_Radio_Run","POM","SGT","Transit",5,"ASSAULT",30,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","ASSAULT",40,"FEMALE","BLACK",5.3,105,"THN","HAZ","BLK",24,"N"
"1547",22,1235,"March","Wednesday","Based_on_Self_Initiated","POM","SGT","Housing",4,"CRIMINAL_TRESPASS",5,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",28,"MALE","BLACK_HISPANIC",5.9,160,"MED","BRO","BLK",24,"Y"
"1548",23,1300,"March","Thursday","Based_on_Self_Initiated","POM","SGT","Housing",2,"CRIMINAL_TRESPASS",10,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","CRIMINAL TRESPASS",17,"MALE","WHITE_HISPANIC",5.2,95,"THN","BRO","BLK",24,"Y"
"1549",4,638,"April","Tuesday","Based_on_Self_Initiated","POM","SGT","Housing",0,"CRIMINAL_TRESPASS",7,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","CRIMINAL TRESPASS",20,"MALE","BLACK",5.7,150,"THN","BRO","BLK",24,"Y"
"1550",4,638,"April","Tuesday","Based_on_Self_Initiated","POM","SGT","Housing",0,"CRIMINAL_TRESPASS",7,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","CRIMINAL TRESPASS",16,"FEMALE","BLACK",5.4,175,"HEA","BRO","BLK",24,"Y"
"1551",7,1244,"April","Friday","Based_on_Self_Initiated","POM","SGT","PSB",4,"CRIMINAL_TRESPASS",4,"Y","Y","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","EVASIVE",37,"MALE","BLACK_HISPANIC",5.5,145,"MED","BRO","BLD",24,"Y"
"1552",8,1195,"April","Saturday","Based_on_C_W_on_Scene","POM","SGT","PSB",1,"ASSAULT",10,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","HIGHLY INTOXICATED AND ACTING ERRATIC",26,"MALE","BLACK",5.8,185,"MED","BRO","BLK",24,"N"
"1553",10,1250,"April","Monday","Based_on_Radio_Run","POM","SGT","PSB",5,"CPW",5,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","CPW",18,"MALE","BLACK",6.2,170,"THN","BRO","BLK",24,"N"
"1554",11,78,"April","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",2,"OTHER",11,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","OTHER",23,"MALE","BLACK",5.11,140,"THN","BLK","BLK",24,"N"
"1555",14,1406,"April","Friday","Based_on_Self_Initiated","POM","SGT","PSB",1,"OTHER",5,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","OTHER",20,"MALE","BLACK",6.3,180,"THN","BRO","BLK",24,"N"
"1556",14,1406,"April","Friday","Based_on_Self_Initiated","POM","SGT","PSB",1,"CPW",5,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","CPW",18,"MALE","WHITE_HISPANIC",5.8,170,"THN","BRO","BLK",24,"N"
"1557",17,129,"April","Monday","Based_on_Radio_Run","POM","SGT","PSB",1,"ROBBERY",3,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","ROBBERY",23,"MALE","BLACK_HISPANIC",5.4,145,"THN","BRO","BLK",24,"N"
"1558",17,129,"April","Monday","Based_on_Radio_Run","POF","SGT","PSB",1,"ROBBERY",3,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","ROBBERY",16,"FEMALE","BLACK",5.8,150,"MED","BRO","BRO",24,"N"
"1559",19,1405,"April","Wednesday","Based_on_C_W_on_Scene","POM","SGT","PSB",1,"CRIMINAL_SALE_OF_MARIHUANA",5,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","CRIMINAL SALE OF MARIHUANA",42,"MALE","BLACK",5.9,170,"MED","BRO","BLK",24,"N"
"1560",21,99,"April","Friday","Based_on_Radio_Run","POM","LT","PSB",1,"GRAND_LARCENY_AUTO",5,"Y","N","N","N","S","V","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","GRAND LARCENY AUTO",28,"MALE","BLACK",6.5,230,"MED","BRO","BLK",24,"N"
"1561",21,1025,"April","Friday","Based_on_Self_Initiated","POM","SGT","PSB",1,"CPW",15,"Y","N","Y","N","N","N","Y","Y","N","N","Y","N","Y","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","CPW",26,"MALE","WHITE_HISPANIC",5.3,140,"MED","BRO","BLK",24,"N"
"1562",28,1310,"April","Friday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",5,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","CPW",36,"MALE","BLACK_HISPANIC",5.11,160,"MED","BRO","BLK",24,"N"
"1563",28,1310,"April","Friday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",5,"Y","Y","N","N","S","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","CPW",25,"MALE","WHITE_HISPANIC",5.9,175,"MED","BRO","BRO",24,"N"
"1564",4,558,"May","Thursday","Based_on_C_W_on_Scene","POM","LT","PSB",0,"OTHER",10,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","OTHER",50,"MALE","WHITE",6,200,"MED","BRO","WHI",24,"N"
"1565",6,780,"May","Saturday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",3,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","CPW",50,"MALE","BLACK",5.8,170,"MED","BRO","BLK",24,"N"
"1566",19,1381,"April","Wednesday","Based_on_Radio_Run","POM","SGT","Housing",1,"CRIMINAL_MISCHIEF",5,"Y","N","N","I","S","V","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","Y","N","Y","N","N","N","N","Y","N","N","Y","N","N","N","CRIMINAL MISCHIEF",34,"MALE","WHITE",5.1,180,"THN","ZZZ","XXX",24,"N"
"1567",9,85,"May","Tuesday","Based_on_Self_Initiated","POM","SGT","PSB",1,"AUTO_STRIPPIG",5,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","Y","N","N","N","N","N","Y","N","N","N","N","N","N","HIGHLY UNCUOPERABLE",48,"MALE","BLACK",5.6,170,"THN","BLK","BLK",24,"N"
"1568",7,1244,"April","Friday","Based_on_Self_Initiated","POM","SGT","Other",4,"CRIMINAL_TRESPASS",4,"Y","Y","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","EVASIVE",30,"MALE","BLACK_HISPANIC",5.2,160,"HEA","BLK","BRO",24,"Y"
"1569",30,1145,"April","Sunday","Based_on_Self_Initiated","POM","SGT","Housing",1,"CRIMINAL_POSSESSION_OF_MARIHUANA",5,"Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CRIMINAL POSSESSION OF MARIHUANA",23,"MALE","BLACK",5.6,170,"THN","BRO","BLK",24,"Y"
"1570",16,881,"May","Tuesday","Based_on_Radio_Run","POM","LT","PSB",1,"PETIT_LARCENY",15,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","PETIT LARCENY",24,"MALE","BLACK",5.1,170,"THN","BRO","BLK",24,"N"
"1571",16,881,"May","Tuesday","Based_on_Radio_Run","POM","LT","PSB",1,"PETIT_LARCENY",10,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","PETIT LARCENY",22,"MALE","BLACK",6,175,"THN","BRO","BLK",24,"N"
"1572",16,855,"May","Tuesday","Based_on_Radio_Run","SGT","LT","PSB",1,"ROBBERY",5,"Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","ROBBERY",24,"MALE","BLACK",5.1,180,"THN","BRO","BLK",24,"N"
"1573",9,925,"May","Tuesday","Based_on_C_W_on_Scene","POM","SGT","Transit",2,"FORCIBLE_TOUCHING",23,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","FORCIBLE TOUCHING",43,"MALE","WHITE_HISPANIC",5.1,240,"HEA","BRO","BRO",24,"N"
"1574",24,210,"May","Wednesday","Based_on_Self_Initiated","POM","SGT","Housing",1,"CRIMINAL_TRESPASS",5,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","NERVOUS",28,"MALE","WHITE_HISPANIC",5.7,220,"MED","BRO","BRO",24,"N"
"1575",24,270,"May","Wednesday","Based_on_Self_Initiated","POM","SGT","Housing",1,"CRIMINAL_TRESPASS",5,"Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","NERVOUS",28,"MALE","BLACK_HISPANIC",5.8,140,"THN","BRO","BRO",24,"N"
"1576",9,1210,"March","Thursday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",5,"Y","N","N","N","S","V","Y","Y","Y","N","N","Y","N","N","N","N","N","N","N","Y","N","Y","N","N","Y","Y","N","N","N","N","Y","N","N","N","N","Y","N","CPW",21,"MALE","WHITE_HISPANIC",5.8,150,"MED","BRO","BLK",24,"Y"
"1577",5,1398,"March","Sunday","Based_on_Radio_Run","POM","SGT","Housing",1,"CRIMINAL_POSSESSION_OF_MARIHUANA",5,"Y","N","N","N","S","V","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","UNCOOPERATIVE",25,"MALE","BLACK",5.11,160,"MED","BRO","BLK",24,"Y"
"1578",5,1398,"March","Sunday","Based_on_Radio_Run","POM","SGT","Housing",1,"CRIMINAL_TRESPASS",5,"Y","N","N","N","S","V","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","UNCOOPERATIVE",22,"MALE","BLACK",6,190,"HEA","BRO","BLK",24,"Y"
"1579",3,1090,"March","Friday","Based_on_Self_Initiated","POM","SGT","Housing",1,"CRIMINAL_TRESPASS",7,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","NERVOUS",28,"MALE","BLACK",5.1,160,"THN","BRO","BLK",24,"Y"
"1580",2,1020,"March","Thursday","Based_on_Self_Initiated","POM","SGT","Housing",1,"CRIMINAL_TRESPASS",4,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",47,"MALE","WHITE_HISPANIC",5.1,260,"HEA","BRO","BLD",24,"Y"
"1581",30,6,"March","Thursday","Based_on_Self_Initiated","POM","SGT","PSB",5,"CRIMINAL_SALE_OF_CONTROLLED_SUBSTANCE",2,"Y","Y","Y","N","N","N","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","Y","N","N","N","N","N","N","N","Y","N","N","CRIMINAL SALE OF CONTROLLED SUBSTANCE",19,"MALE","WHITE_HISPANIC",5.6,130,"MED","BRO","BRO",24,"Y"
"1582",30,4,"March","Thursday","Based_on_Self_Initiated","POM","SGT","PSB",5,"CRIMINAL_POSSESSION_OF_CONTROLLED_SUBSTANCE",2,"Y","Y","Y","N","N","N","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","Y","N","N","N","N","N","N","N","Y","N","N","CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE",60,"MALE","BLACK",6.1,210,"MED","BRO","BLK",24,"Y"
"1583",2,1302,"March","Thursday","Based_on_Self_Initiated","POM","SGT","Housing",1,"CRIMINAL_TRESPASS",2,"Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",21,"MALE","WHITE_HISPANIC",5.11,170,"MED","BRO","BRO",24,"Y"
"1584",2,1302,"March","Thursday","Based_on_Self_Initiated","POM","SGT","Housing",1,"CRIMINAL_TRESPASS",2,"Y","Y","Y","N","N","N","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",25,"MALE","WHITE_HISPANIC",5.8,160,"MED","HAZ","BRO",24,"Y"
"1585",30,5,"March","Thursday","Based_on_Self_Initiated","POM","SGT","PSB",2359,"CRIMINAL_SALE_OF_CONTROLLED_SUBSTANCE",2,"Y","N","Y","N","N","N","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","NERVOUS",20,"MALE","WHITE_HISPANIC",5.11,190,"MED","BRO","BLK",24,"Y"
"1586",2,1405,"June","Friday","Based_on_Self_Initiated","POM","SGT","Housing",1,"CRIMINAL_TRESPASS",5,"Y","N","N","N","S","V","N","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",19,"FEMALE","WHITE_HISPANIC",5.6,140,"MED","BRO","BRO",24,"Y"
"1587",3,1375,"June","Saturday","Based_on_Self_Initiated","POM","SGT","Housing",1,"CRIMINAL_TRESPASS",6,"Y","N","N","N","S","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",42,"MALE","WHITE_HISPANIC",6.2,250,"HEA","BLK","BLD",24,"Y"
"1588",8,270,"June","Thursday","Based_on_Self_Initiated","POM","SGT","PSB",2,"BURGLARY",2,"Y","N","N","N","S","V","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","Y","N","N","Y","N","N","N","Y","N","N","COMPLIANT",26,"MALE","WHITE_HISPANIC",6.2,190,"THN","BRO","BLK",24,"Y"
"1589",28,1175,"May","Sunday","Based_on_Self_Initiated","POM","LT","Housing",1,"CRIMINAL_TRESPASS",10,"Y","N","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","CRIMINAL TRESPASS",33,"FEMALE","BLACK",5.7,190,"MED","BRO","BLK",24,"Y"
"1590",17,120,"June","Saturday","Based_on_Self_Initiated","POM","SGT","Housing",1,"CPW",5,"Y","N","N","N","S","N","N","Y","N","N","Y","N","Y","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","NORMAL",24,"MALE","BLACK",6.1,250,"HEA","BLK","BLK",24,"Y"
"1591",17,405,"June","Saturday","Based_on_Self_Initiated","POF","SGT","PSB",5,"ROBBERY",10,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","ROBBERY",20,"MALE","BLACK",5.4,150,"THN","BRO","BLK",24,"N"
"1592",22,635,"June","Thursday","Based_on_C_W_on_Scene","POM","SGT","PSB",1,"FORCIBLE_TOUCHING",30,"Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","FORCIBLE TOUCHING",44,"MALE","BLACK_HISPANIC",5.7,180,"MED","BRO","BLK",24,"N"
"1593",15,1250,"June","Thursday","Based_on_Self_Initiated","POM","SGT","PSB",1,"ASSAULT",5,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","FRUSTRATED",34,"MALE","BLACK",5.8,165,"THN","BLK","BLK",24,"N"
"1594",25,80,"June","Sunday","Based_on_C_W_on_Scene","POM","SGT","PSB",1,"CPW",15,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","CPW",29,"MALE","BLACK",5.7,150,"THN","BRO","BLK",24,"N"
"1595",25,80,"June","Sunday","Based_on_C_W_on_Scene","POM","SGT","PSB",1,"CPW",15,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","CPW",18,"MALE","BLACK",5.1,175,"MED","BRO","BLK",24,"N"
"1596",25,80,"June","Sunday","Based_on_C_W_on_Scene","POM","SGT","PSB",1,"CPW",15,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","CPW",20,"MALE","BLACK",5.1,250,"HEA","BRO","BLK",24,"N"
"1597",25,80,"June","Sunday","Based_on_C_W_on_Scene","POM","SGT","PSB",1,"CPW",15,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","CPW",35,"MALE","BLACK",5.11,230,"MED","BLK","BLK",24,"N"
"1598",25,80,"June","Sunday","Based_on_C_W_on_Scene","POM","SGT","PSB",1,"CPW",15,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","CPW",19,"MALE","BLACK",5.9,165,"THN","BRO","BLK",24,"N"
"1599",25,80,"June","Sunday","Based_on_C_W_on_Scene","POM","SGT","PSB",1,"CPW",15,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","Y","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","CPW",20,"MALE","BLACK",5.6,155,"THN","BRO","BLK",24,"N"
"1600",28,1310,"June","Wednesday","Based_on_Self_Initiated","POM","SGT","PSB",1,"CPW",5,"Y","Y","N","N","S","V","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","CPW",29,"MALE","WHITE_HISPANIC",5.1,250,"MED","BRO","BLK",24,"N"
"1601",28,1310,"June","Wednesday","Based_on_Self_Initiated","POM","SGT","PSB",1,"CPW",5,"Y","Y","N","N","S","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","CPW",26,"MALE","BLACK_HISPANIC",5.1,300,"HEA","BRO","BLK",24,"N"
"1602",5,1080,"July","Wednesday","Based_on_Self_Initiated","POM","LT","PSB",1,"OTHER",15,"Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","OTHER",38,"MALE","BLACK",5.1,155,"THN","BRO","BLK",24,"N"
"1603",6,1010,"June","Tuesday","Based_on_Self_Initiated","POM","SGT","Housing",1,"CRIMINAL_TRESPASS",5,"Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","Y","N","N","NERVOUS",33,"MALE","WHITE_HISPANIC",6.1,180,"THN","BRO","BLK",24,"Y"
"1604",14,1400,"July","Friday","Based_on_Self_Initiated","POM","SGT","PSB",1,"CRIMINAL_MISCHIEF",3,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","CRIMINAL MISCHIEF",35,"MALE","WHITE_HISPANIC",5.9,220,"MED","BRO","BRO",24,"N"
"1605",19,455,"July","Wednesday","Based_on_C_W_on_Scene","POM","SGT","PSB",5,"ASSAULT",20,"Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","COOPERATIVE",37,"MALE","BLACK",6.1,220,"U","BRO","BLK",24,"N"
"1606",20,1,"July","Thursday","Based_on_Radio_Run","POM","SGT","PSB",1,"PETIT_LARCENY",2,"Y","N","N","N","S","V","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","PETIT LARCENY",55,"MALE","BLACK",5.6,155,"THN","BRO","BLD",24,"N"
"1607",26,830,"July","Wednesday","Based_on_Radio_Run","POM","SGT","PSB",1,"CPW",10,"Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","CPW",23,"MALE","BLACK",5.11,160,"THN","BRO","BLK",24,"N"
"1608",30,122,"July","Sunday","Based_on_Radio_Run","POM","SGT","PSB",1,"GRAND_LARCENY",8,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N","GRAND LARCENY",36,"MALE","BLACK",6.1,170,"THN","BRO","BLK",24,"N"
"1609",1,71,"August","Tuesday","Based_on_Radio_Run","POM","SGT","PSB",1,"PETIT_LARCENY",4,"Y","N","Y","N","N","N","Y","Y","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","PETIT LARCENY",56,"MALE","BLACK",6.1,200,"MED","BRO","BLK",24,"Y"
"1610",1,1435,"August","Tuesday","Based_on_Self_Initiated","POM","SGT","PSB",1,"GRAND_LARCENY",5,"Y","N","N","N","S","V","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","GRAND LARCENY",46,"FEMALE","BLACK_HISPANIC",5.5,140,"MED","BRO","RED",24,"N"
"1611",5,40,"July","Wednesday","Based_on_Self_Initiated","POM","SGT","Housing",1,"CRIMINAL_TRESPASS",8,"Y","N","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","UPSET",16,"MALE","WHITE_HISPANIC",5.1,150,"THN","BRO","BLK",24,"Y"
"1612",9,435,"August","Wednesday","Based_on_C_W_on_Scene","POM","SGT","PSB",1,"PETIT_LARCENY",5,"Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","PETIT LARCENY",43,"MALE","BLACK",5.6,145,"THN","ZZZ","BLK",24,"N"
